Date;Horaire;Distance;
28/09/2021;11:09:25;3.481509;
28/09/2021;11:09:27;3.484669;
28/09/2021;11:09:28;3.481553;
28/09/2021;11:09:30;3.485239;
28/09/2021;11:09:31;3.489649;
28/09/2021;11:09:32;3.488239;
28/09/2021;11:09:34;3.490587;
28/09/2021;11:09:35;3.488109;
28/09/2021;11:09:36;3.484894;
28/09/2021;11:09:38;3.48742;
28/09/2021;11:09:39;3.483158;
28/09/2021;11:09:40;3.485852;
28/09/2021;11:09:42;3.481558;
28/09/2021;11:09:43;3.481929;
28/09/2021;11:09:44;3.480677;
28/09/2021;11:09:46;3.483682;
28/09/2021;11:09:47;3.481847;
28/09/2021;11:09:48;3.478098;
28/09/2021;11:09:50;3.477091;
28/09/2021;11:09:51;3.473004;
28/09/2021;11:09:52;3.471061;
28/09/2021;11:09:54;3.479702;
28/09/2021;11:09:55;3.479681;
28/09/2021;11:09:56;3.480003;
28/09/2021;11:09:58;3.477798;
28/09/2021;11:09:59;3.477222;
28/09/2021;11:10:01;3.48013;
28/09/2021;11:10:02;3.482045;
28/09/2021;11:10:03;3.480213;
28/09/2021;11:10:05;3.481409;
28/09/2021;11:10:06;3.478051;
28/09/2021;11:10:07;3.479334;
28/09/2021;11:10:09;3.481652;
28/09/2021;11:10:10;3.477598;
28/09/2021;11:10:12;3.479116;
28/09/2021;11:10:13;3.47882;
28/09/2021;11:10:14;3.485096;
28/09/2021;11:10:16;3.483927;
28/09/2021;11:10:17;3.482783;
28/09/2021;11:10:18;3.484347;
28/09/2021;11:10:20;3.48079;
28/09/2021;11:10:21;3.482301;
28/09/2021;11:10:22;3.480806;
28/09/2021;11:10:24;3.483891;
28/09/2021;11:10:25;3.487062;
28/09/2021;11:10:27;3.486812;
28/09/2021;11:10:28;3.485818;
28/09/2021;11:10:29;3.482858;
28/09/2021;11:10:31;3.482228;
28/09/2021;11:10:32;3.485606;
28/09/2021;11:10:33;3.48085;
28/09/2021;11:10:35;3.481721;
28/09/2021;11:10:36;3.484856;
28/09/2021;11:10:37;3.478341;
28/09/2021;11:10:39;3.479946;
28/09/2021;11:10:40;3.47878;
28/09/2021;11:10:41;3.476668;
28/09/2021;11:10:43;3.477555;
28/09/2021;11:10:44;3.481331;
28/09/2021;11:10:46;3.479901;
28/09/2021;11:10:47;3.486686;
28/09/2021;11:10:48;3.490132;
28/09/2021;11:10:50;3.490487;
28/09/2021;11:10:51;3.489385;
28/09/2021;11:10:52;3.490862;
28/09/2021;11:10:54;3.49154;
28/09/2021;11:10:55;3.492296;
28/09/2021;11:10:56;3.494299;
28/09/2021;11:10:58;3.493416;
28/09/2021;11:10:59;3.494045;
28/09/2021;11:11:00;3.491151;
28/09/2021;11:11:02;3.493386;
28/09/2021;11:11:03;3.493353;
28/09/2021;11:11:04;3.493323;
28/09/2021;11:11:06;3.495013;
28/09/2021;11:11:07;3.495693;
28/09/2021;11:11:08;3.500324;
28/09/2021;11:11:10;3.501703;
28/09/2021;11:11:11;3.495868;
28/09/2021;11:11:12;3.497111;
28/09/2021;11:11:14;3.495745;
28/09/2021;11:11:15;3.495304;
28/09/2021;11:11:17;3.495805;
28/09/2021;11:11:18;3.493358;
28/09/2021;11:11:19;3.491444;
28/09/2021;11:11:21;3.492613;
28/09/2021;11:11:22;3.496717;
28/09/2021;11:11:23;3.494466;
28/09/2021;11:11:25;3.494428;
28/09/2021;11:11:26;3.499186;
28/09/2021;11:11:27;3.499528;
28/09/2021;11:11:29;3.497095;
28/09/2021;11:11:30;3.49393;
28/09/2021;11:11:31;3.491161;
28/09/2021;11:11:33;3.495179;
28/09/2021;11:11:34;3.492407;
28/09/2021;11:11:35;3.492741;
28/09/2021;11:11:37;3.497072;
28/09/2021;11:11:38;3.49619;
28/09/2021;11:11:40;3.493578;
28/09/2021;11:11:41;3.493955;
28/09/2021;11:11:42;3.494992;
28/09/2021;11:11:44;3.497946;
28/09/2021;11:11:45;3.498543;
28/09/2021;11:11:46;3.495258;
28/09/2021;11:11:48;3.493251;
28/09/2021;11:11:49;3.499004;
28/09/2021;11:11:51;3.499083;
28/09/2021;11:11:52;3.502761;
28/09/2021;11:11:53;3.500953;
28/09/2021;11:11:55;3.500893;
28/09/2021;11:11:56;3.504287;
28/09/2021;11:11:57;3.500681;
28/09/2021;11:11:59;3.498168;
28/09/2021;11:12:00;3.499817;
28/09/2021;11:12:02;3.501263;
28/09/2021;11:12:03;3.498753;
28/09/2021;11:12:04;3.497167;
28/09/2021;11:12:06;3.49733;
28/09/2021;11:12:07;3.492491;
28/09/2021;11:12:08;3.491132;
28/09/2021;11:12:10;3.4935;
28/09/2021;11:12:11;3.49105;
28/09/2021;11:12:12;3.496513;
28/09/2021;11:12:14;3.49371;
28/09/2021;11:12:15;3.490856;
28/09/2021;11:12:16;3.491528;
28/09/2021;11:12:18;3.492579;
28/09/2021;11:12:19;3.489037;
28/09/2021;11:12:20;3.48533;
28/09/2021;11:12:22;3.488533;
28/09/2021;11:12:23;3.486118;
28/09/2021;11:12:24;3.484896;
28/09/2021;11:12:26;3.489324;
28/09/2021;11:12:27;3.484811;
28/09/2021;11:12:29;3.491098;
28/09/2021;11:12:30;3.488505;
28/09/2021;11:12:31;3.487728;
28/09/2021;11:12:33;3.48914;
28/09/2021;11:12:34;3.490939;
28/09/2021;11:12:35;3.489633;
28/09/2021;11:12:37;3.490041;
28/09/2021;11:12:38;3.48641;
28/09/2021;11:12:40;3.484862;
28/09/2021;11:12:41;3.486122;
28/09/2021;11:12:42;3.487794;
28/09/2021;11:12:44;3.490311;
28/09/2021;11:12:45;3.488221;
28/09/2021;11:12:46;3.486033;
28/09/2021;11:12:48;3.486118;
28/09/2021;11:12:49;3.48689;
28/09/2021;11:12:50;3.489132;
28/09/2021;11:12:52;3.489361;
28/09/2021;11:12:53;3.49109;
28/09/2021;11:12:55;3.498141;
28/09/2021;11:12:56;3.494684;
28/09/2021;11:12:57;3.495262;
28/09/2021;11:12:59;3.493487;
28/09/2021;11:13:00;3.492887;
28/09/2021;11:13:01;3.493316;
28/09/2021;11:13:03;3.496845;
28/09/2021;11:13:04;3.498351;
28/09/2021;11:13:05;3.500177;
28/09/2021;11:13:07;3.500974;
28/09/2021;11:13:08;3.496676;
28/09/2021;11:13:09;3.499087;
28/09/2021;11:13:11;3.496988;
28/09/2021;11:13:12;3.497503;
28/09/2021;11:13:13;3.501168;
28/09/2021;11:13:15;3.501586;
28/09/2021;11:13:16;3.50356;
28/09/2021;11:13:18;3.500923;
28/09/2021;11:13:19;3.499794;
28/09/2021;11:13:20;3.49741;
28/09/2021;11:13:22;3.498454;
28/09/2021;11:13:23;3.501306;
28/09/2021;11:13:24;3.506812;
28/09/2021;11:13:26;3.50795;
28/09/2021;11:13:27;3.506174;
28/09/2021;11:13:28;3.502786;
28/09/2021;11:13:30;3.503303;
28/09/2021;11:13:31;3.503531;
28/09/2021;11:13:33;3.504986;
28/09/2021;11:13:34;3.503712;
28/09/2021;11:13:35;3.501178;
28/09/2021;11:13:37;3.504356;
28/09/2021;11:13:38;3.506121;
28/09/2021;11:13:39;3.50468;
28/09/2021;11:13:41;3.504887;
28/09/2021;11:13:42;3.505969;
28/09/2021;11:13:43;3.503122;
28/09/2021;11:13:45;3.502452;
28/09/2021;11:13:46;3.507479;
28/09/2021;11:13:47;3.506874;
28/09/2021;11:13:49;3.504087;
28/09/2021;11:13:50;3.503153;
28/09/2021;11:13:52;3.503176;
28/09/2021;11:13:53;3.498846;
28/09/2021;11:13:54;3.502737;
28/09/2021;11:13:56;3.508595;
28/09/2021;11:13:57;3.507015;
28/09/2021;11:13:58;3.503394;
28/09/2021;11:14:00;3.506231;
28/09/2021;11:14:01;3.509159;
28/09/2021;11:14:02;3.510721;
28/09/2021;11:14:04;3.510862;
28/09/2021;11:14:05;3.50291;
28/09/2021;11:14:07;3.500484;
28/09/2021;11:14:08;3.505851;
28/09/2021;11:14:09;3.505789;
28/09/2021;11:14:11;3.503117;
28/09/2021;11:14:12;3.502671;
28/09/2021;11:14:13;3.505258;
28/09/2021;11:14:15;3.500994;
28/09/2021;11:14:16;3.498945;
28/09/2021;11:14:17;3.499899;
28/09/2021;11:14:19;3.506034;
28/09/2021;11:14:20;3.506749;
28/09/2021;11:14:21;3.504069;
28/09/2021;11:14:23;3.503922;
28/09/2021;11:14:24;3.505812;
28/09/2021;11:14:25;3.504274;
28/09/2021;11:14:27;3.502051;
28/09/2021;11:14:28;3.504119;
28/09/2021;11:14:29;3.50018;
28/09/2021;11:14:31;3.503278;
28/09/2021;11:14:32;3.502904;
28/09/2021;11:14:33;3.500851;
28/09/2021;11:14:35;3.501619;
28/09/2021;11:14:36;3.508071;
28/09/2021;11:14:38;3.510178;
28/09/2021;11:14:39;3.506974;
28/09/2021;11:14:40;3.506942;
28/09/2021;11:14:42;3.509313;
28/09/2021;11:14:43;3.50228;
28/09/2021;11:14:44;3.501015;
28/09/2021;11:14:46;3.500322;
28/09/2021;11:14:47;3.504816;
28/09/2021;11:14:48;3.507337;
28/09/2021;11:14:50;3.508888;
28/09/2021;11:14:51;3.503912;
28/09/2021;11:14:53;3.506221;
28/09/2021;11:14:54;3.5075;
28/09/2021;11:14:55;3.507518;
28/09/2021;11:14:57;3.510181;
28/09/2021;11:14:58;3.505277;
28/09/2021;11:14:59;3.503378;
28/09/2021;11:15:01;3.509607;
28/09/2021;11:15:02;3.507647;
28/09/2021;11:15:03;3.508524;
28/09/2021;11:15:05;3.512765;
28/09/2021;11:15:06;3.514188;
28/09/2021;11:15:07;3.515277;
28/09/2021;11:15:09;3.513148;
28/09/2021;11:15:10;3.51268;
28/09/2021;11:15:11;3.515173;
28/09/2021;11:15:13;3.513089;
28/09/2021;11:15:14;3.507606;
28/09/2021;11:15:15;3.517228;
28/09/2021;11:15:17;3.519641;
28/09/2021;11:15:18;3.524681;
28/09/2021;11:15:20;3.525386;
28/09/2021;11:15:21;3.525923;
28/09/2021;11:15:22;3.52025;
28/09/2021;11:15:24;3.515824;
28/09/2021;11:15:25;3.516418;
28/09/2021;11:15:26;3.520517;
28/09/2021;11:15:28;3.516952;
28/09/2021;11:15:29;3.516607;
28/09/2021;11:15:30;3.51764;
28/09/2021;11:15:32;3.5147;
28/09/2021;11:15:33;3.515046;
28/09/2021;11:15:34;3.516788;
28/09/2021;11:15:36;3.518036;
28/09/2021;11:15:37;3.51443;
28/09/2021;11:15:39;3.51458;
28/09/2021;11:15:40;3.513072;
28/09/2021;11:15:41;3.513735;
28/09/2021;11:15:43;3.512842;
28/09/2021;11:15:44;3.510189;
28/09/2021;11:15:45;3.510451;
28/09/2021;11:15:47;3.510924;
28/09/2021;11:15:48;3.511526;
28/09/2021;11:15:49;3.512002;
28/09/2021;11:15:51;3.512653;
28/09/2021;11:15:52;3.515524;
28/09/2021;11:15:53;3.514607;
28/09/2021;11:15:55;3.520155;
28/09/2021;11:15:56;3.519313;
28/09/2021;11:15:57;3.514045;
28/09/2021;11:15:59;3.513419;
28/09/2021;11:16:00;3.512883;
28/09/2021;11:16:02;3.512542;
28/09/2021;11:16:03;3.512412;
28/09/2021;11:16:04;3.512255;
28/09/2021;11:16:06;3.513746;
28/09/2021;11:16:07;3.513882;
28/09/2021;11:16:08;3.512938;
28/09/2021;11:16:10;3.514207;
28/09/2021;11:16:11;3.5173;
28/09/2021;11:16:12;3.514503;
28/09/2021;11:16:14;3.51244;
28/09/2021;11:16:15;3.512123;
28/09/2021;11:16:16;3.507395;
28/09/2021;11:16:18;3.507418;
28/09/2021;11:16:19;3.509179;
28/09/2021;11:16:21;3.513291;
28/09/2021;11:16:22;3.516723;
28/09/2021;11:16:23;3.51494;
28/09/2021;11:16:25;3.51437;
28/09/2021;11:16:26;3.520003;
28/09/2021;11:16:27;3.519329;
28/09/2021;11:16:29;3.515153;
28/09/2021;11:16:30;3.520202;
28/09/2021;11:16:31;3.52179;
28/09/2021;11:16:33;3.52074;
28/09/2021;11:16:34;3.520387;
28/09/2021;11:16:35;3.521982;
28/09/2021;11:16:37;3.520622;
28/09/2021;11:16:38;3.518894;
28/09/2021;11:16:39;3.52086;
28/09/2021;11:16:41;3.519264;
28/09/2021;11:16:42;3.520644;
28/09/2021;11:16:44;3.517417;
28/09/2021;11:16:45;3.520406;
28/09/2021;11:16:46;3.521362;
28/09/2021;11:16:48;3.519793;
28/09/2021;11:16:49;3.518225;
28/09/2021;11:16:50;3.518666;
28/09/2021;11:16:52;3.515057;
28/09/2021;11:16:53;3.517942;
28/09/2021;11:16:54;3.51677;
28/09/2021;11:16:56;3.519512;
28/09/2021;11:16:57;3.522544;
28/09/2021;11:16:58;3.524054;
28/09/2021;11:17:00;3.519921;
28/09/2021;11:17:01;3.520433;
28/09/2021;11:17:02;3.522725;
28/09/2021;11:17:04;3.518551;
28/09/2021;11:17:05;3.517839;
28/09/2021;11:17:06;3.517892;
28/09/2021;11:17:08;3.519086;
28/09/2021;11:17:09;3.517128;
28/09/2021;11:17:10;3.51685;
28/09/2021;11:17:12;3.520304;
28/09/2021;11:17:13;3.51969;
28/09/2021;11:17:15;3.514603;
28/09/2021;11:17:16;3.515678;
28/09/2021;11:17:17;3.515985;
28/09/2021;11:17:19;3.513154;
28/09/2021;11:17:20;3.515507;
28/09/2021;11:17:21;3.520246;
28/09/2021;11:17:23;3.522987;
28/09/2021;11:17:24;3.528001;
28/09/2021;11:17:26;3.524614;
28/09/2021;11:17:27;3.52534;
28/09/2021;11:17:28;3.524333;
28/09/2021;11:17:30;3.524362;
28/09/2021;11:17:31;3.524097;
28/09/2021;11:17:32;3.526636;
28/09/2021;11:17:34;3.525192;
28/09/2021;11:17:35;3.523195;
28/09/2021;11:17:36;3.521963;
28/09/2021;11:17:38;3.522647;
28/09/2021;11:17:39;3.523997;
28/09/2021;11:17:40;3.52645;
28/09/2021;11:17:42;3.524419;
28/09/2021;11:17:43;3.523336;
28/09/2021;11:17:44;3.522748;
28/09/2021;11:17:46;3.525477;
28/09/2021;11:17:47;3.527598;
28/09/2021;11:17:48;3.526894;
28/09/2021;11:17:50;3.524837;
28/09/2021;11:17:51;3.526581;
28/09/2021;11:17:53;3.526422;
28/09/2021;11:17:54;3.52332;
28/09/2021;11:17:55;3.522086;
28/09/2021;11:17:57;3.521031;
28/09/2021;11:17:58;3.519561;
28/09/2021;11:17:59;3.517366;
28/09/2021;11:18:01;3.517786;
28/09/2021;11:18:02;3.515577;
28/09/2021;11:18:03;3.514589;
28/09/2021;11:18:05;3.5155;
28/09/2021;11:18:06;3.515451;
28/09/2021;11:18:07;3.519164;
28/09/2021;11:18:09;3.519458;
28/09/2021;11:18:10;3.51803;
28/09/2021;11:18:11;3.516491;
28/09/2021;11:18:13;3.519073;
28/09/2021;11:18:14;3.52417;
28/09/2021;11:18:16;3.524139;
28/09/2021;11:18:17;3.524504;
28/09/2021;11:18:18;3.520215;
28/09/2021;11:18:20;3.52159;
28/09/2021;11:18:21;3.52107;
28/09/2021;11:18:22;3.518654;
28/09/2021;11:18:24;3.517044;
28/09/2021;11:18:25;3.518887;
28/09/2021;11:18:26;3.522264;
28/09/2021;11:18:28;3.520548;
28/09/2021;11:18:29;3.525298;
28/09/2021;11:18:30;3.526618;
28/09/2021;11:18:32;3.527855;
28/09/2021;11:18:33;3.530002;
28/09/2021;11:18:35;3.530075;
28/09/2021;11:18:36;3.529652;
28/09/2021;11:18:37;3.525293;
28/09/2021;11:18:38;3.525222;
28/09/2021;11:18:40;3.527946;
28/09/2021;11:18:41;3.524487;
28/09/2021;11:18:43;3.521953;
28/09/2021;11:18:44;3.525335;
28/09/2021;11:18:45;3.528095;
28/09/2021;11:18:47;3.530137;
28/09/2021;11:18:48;3.53168;
28/09/2021;11:18:49;3.533177;
28/09/2021;11:18:51;3.530255;
28/09/2021;11:18:52;3.52715;
28/09/2021;11:18:53;3.527239;
28/09/2021;11:18:55;3.530155;
28/09/2021;11:18:56;3.529946;
28/09/2021;11:18:57;3.524224;
28/09/2021;11:18:59;3.526376;
28/09/2021;11:19:00;3.527453;
28/09/2021;11:19:01;3.521557;
28/09/2021;11:19:03;3.529639;
28/09/2021;11:19:04;3.527637;
28/09/2021;11:19:05;3.524977;
28/09/2021;11:19:07;3.533958;
28/09/2021;11:19:08;3.52986;
28/09/2021;11:19:10;3.52934;
28/09/2021;11:19:11;3.534641;
28/09/2021;11:19:12;3.532942;
28/09/2021;11:19:14;3.536295;
28/09/2021;11:19:15;3.538282;
28/09/2021;11:19:16;3.538209;
28/09/2021;11:19:18;3.5386;
28/09/2021;11:19:19;3.538017;
28/09/2021;11:19:20;3.536312;
28/09/2021;11:19:22;3.536329;
28/09/2021;11:19:23;3.536108;
28/09/2021;11:19:24;3.535551;
28/09/2021;11:19:26;3.534254;
28/09/2021;11:19:27;3.535645;
28/09/2021;11:19:29;3.53484;
28/09/2021;11:19:30;3.53061;
28/09/2021;11:19:31;3.528923;
28/09/2021;11:19:33;3.530909;
28/09/2021;11:19:34;3.530664;
28/09/2021;11:19:35;3.530339;
28/09/2021;11:19:37;3.531736;
28/09/2021;11:19:38;3.530413;
28/09/2021;11:19:39;3.530238;
28/09/2021;11:19:41;3.531767;
28/09/2021;11:19:42;3.532054;
28/09/2021;11:19:43;3.529279;
28/09/2021;11:19:45;3.533562;
28/09/2021;11:19:46;3.534648;
28/09/2021;11:19:48;3.533479;
28/09/2021;11:19:49;3.533178;
28/09/2021;11:19:50;3.531992;
28/09/2021;11:19:52;3.528783;
28/09/2021;11:19:53;3.528063;
28/09/2021;11:19:54;3.531947;
28/09/2021;11:19:56;3.533881;
28/09/2021;11:19:57;3.533507;
28/09/2021;11:19:58;3.532186;
28/09/2021;11:20:00;3.531703;
28/09/2021;11:20:01;3.534306;
28/09/2021;11:20:03;3.535143;
28/09/2021;11:20:04;3.531993;
28/09/2021;11:20:05;3.534823;
28/09/2021;11:20:07;3.534352;
28/09/2021;11:20:08;3.532782;
28/09/2021;11:20:09;3.531422;
28/09/2021;11:20:11;3.53013;
28/09/2021;11:20:12;3.531064;
28/09/2021;11:20:14;3.531197;
28/09/2021;11:20:15;3.528872;
28/09/2021;11:20:16;3.532968;
28/09/2021;11:20:18;3.532622;
28/09/2021;11:20:19;3.531664;
28/09/2021;11:20:20;3.538211;
28/09/2021;11:20:22;3.535553;
28/09/2021;11:20:23;3.534921;
28/09/2021;11:20:24;3.538362;
28/09/2021;11:20:26;3.537881;
28/09/2021;11:20:27;3.535179;
28/09/2021;11:20:28;3.536891;
28/09/2021;11:20:30;3.534971;
28/09/2021;11:20:31;3.531238;
28/09/2021;11:20:33;3.53004;
28/09/2021;11:20:34;3.530084;
28/09/2021;11:20:35;3.532064;
28/09/2021;11:20:37;3.531697;
28/09/2021;11:20:38;3.529409;
28/09/2021;11:20:39;3.531908;
28/09/2021;11:20:41;3.529619;
28/09/2021;11:20:42;3.527008;
28/09/2021;11:20:43;3.528548;
28/09/2021;11:20:45;3.527775;
28/09/2021;11:20:46;3.527315;
28/09/2021;11:20:47;3.527126;
28/09/2021;11:20:49;3.524799;
28/09/2021;11:20:50;3.524469;
28/09/2021;11:20:52;3.525392;
28/09/2021;11:20:53;3.527766;
28/09/2021;11:20:54;3.526582;
28/09/2021;11:20:56;3.525115;
28/09/2021;11:20:57;3.522633;
28/09/2021;11:20:58;3.523086;
28/09/2021;11:21:00;3.526213;
28/09/2021;11:21:01;3.527571;
28/09/2021;11:21:02;3.527018;
28/09/2021;11:21:04;3.525463;
28/09/2021;11:21:05;3.525867;
28/09/2021;11:21:07;3.527417;
28/09/2021;11:21:08;3.529616;
28/09/2021;11:21:09;3.526897;
28/09/2021;11:21:11;3.529824;
28/09/2021;11:21:12;3.532557;
28/09/2021;11:21:13;3.530353;
28/09/2021;11:21:15;3.529551;
28/09/2021;11:21:16;3.527401;
28/09/2021;11:21:17;3.52451;
28/09/2021;11:21:19;3.524316;
28/09/2021;11:21:20;3.526499;
28/09/2021;11:21:22;3.524555;
28/09/2021;11:21:23;3.524893;
28/09/2021;11:21:24;3.527809;
28/09/2021;11:21:26;3.527295;
28/09/2021;11:21:27;3.528542;
28/09/2021;11:21:28;3.523602;
28/09/2021;11:21:30;3.524033;
28/09/2021;11:21:31;3.524484;
28/09/2021;11:21:32;3.523241;
28/09/2021;11:21:34;3.524691;
28/09/2021;11:21:35;3.528418;
28/09/2021;11:21:37;3.527472;
28/09/2021;11:21:38;3.530588;
28/09/2021;11:21:39;3.529139;
28/09/2021;11:21:41;3.528976;
28/09/2021;11:21:42;3.529955;
28/09/2021;11:21:43;3.528807;
28/09/2021;11:21:45;3.528345;
28/09/2021;11:21:46;3.527878;
28/09/2021;11:21:47;3.529264;
28/09/2021;11:21:49;3.532104;
28/09/2021;11:21:50;3.52991;
28/09/2021;11:21:51;3.531386;
28/09/2021;11:21:53;3.531262;
28/09/2021;11:21:54;3.53424;
28/09/2021;11:21:56;3.533614;
28/09/2021;11:21:57;3.5347;
28/09/2021;11:21:58;3.53867;
28/09/2021;11:22:00;3.544284;
28/09/2021;11:22:01;3.546857;
28/09/2021;11:22:02;3.544147;
28/09/2021;11:22:04;3.541802;
28/09/2021;11:22:05;3.544789;
28/09/2021;11:22:06;3.544147;
28/09/2021;11:22:08;3.54301;
28/09/2021;11:22:09;3.539424;
28/09/2021;11:22:10;3.539095;
28/09/2021;11:22:12;3.544275;
28/09/2021;11:22:13;3.54231;
28/09/2021;11:22:15;3.538501;
28/09/2021;11:22:16;3.539397;
28/09/2021;11:22:17;3.543811;
28/09/2021;11:22:19;3.54406;
28/09/2021;11:22:20;3.542952;
28/09/2021;11:22:21;3.541367;
28/09/2021;11:22:23;3.539302;
28/09/2021;11:22:24;3.543034;
28/09/2021;11:22:25;3.541292;
28/09/2021;11:22:27;3.539103;
28/09/2021;11:22:28;3.54059;
28/09/2021;11:22:29;3.543858;
28/09/2021;11:22:31;3.541405;
28/09/2021;11:22:32;3.541623;
28/09/2021;11:22:33;3.542;
28/09/2021;11:22:35;3.539749;
28/09/2021;11:22:36;3.541498;
28/09/2021;11:22:38;3.542171;
28/09/2021;11:22:39;3.539756;
28/09/2021;11:22:40;3.543097;
28/09/2021;11:22:42;3.539866;
28/09/2021;11:22:43;3.539797;
28/09/2021;11:22:44;3.544334;
28/09/2021;11:22:46;3.541574;
28/09/2021;11:22:47;3.541223;
28/09/2021;11:22:48;3.537559;
28/09/2021;11:22:50;3.541566;
28/09/2021;11:22:51;3.54103;
28/09/2021;11:22:52;3.53681;
28/09/2021;11:22:54;3.540581;
28/09/2021;11:22:55;3.544068;
28/09/2021;11:22:56;3.547767;
28/09/2021;11:22:58;3.546307;
28/09/2021;11:22:59;3.544082;
28/09/2021;11:23:01;3.541786;
28/09/2021;11:23:02;3.543537;
28/09/2021;11:23:03;3.544289;
28/09/2021;11:23:05;3.539808;
28/09/2021;11:23:06;3.537901;
28/09/2021;11:23:08;3.540798;
28/09/2021;11:23:09;3.541516;
28/09/2021;11:23:10;3.538294;
28/09/2021;11:23:12;3.538387;
28/09/2021;11:23:13;3.541259;
28/09/2021;11:23:15;3.540713;
28/09/2021;11:23:16;3.536864;
28/09/2021;11:23:17;3.535297;
28/09/2021;11:23:19;3.539102;
28/09/2021;11:23:20;3.542414;
28/09/2021;11:23:22;3.542754;
28/09/2021;11:23:23;3.540567;
28/09/2021;11:23:24;3.538794;
28/09/2021;11:23:26;3.548458;
28/09/2021;11:23:27;3.545701;
28/09/2021;11:23:29;3.54088;
28/09/2021;11:23:30;3.543002;
28/09/2021;11:23:31;3.539367;
28/09/2021;11:23:33;3.539553;
28/09/2021;11:23:34;3.537963;
28/09/2021;11:23:35;3.536258;
28/09/2021;11:23:37;3.541852;
28/09/2021;11:23:38;3.538774;
28/09/2021;11:23:40;3.538288;
28/09/2021;11:23:41;3.535329;
28/09/2021;11:23:42;3.531545;
28/09/2021;11:23:43;3.540589;
28/09/2021;11:23:45;3.542559;
28/09/2021;11:23:46;3.543798;
28/09/2021;11:23:48;3.540757;
28/09/2021;11:23:49;3.539877;
28/09/2021;11:23:50;3.541431;
28/09/2021;11:23:52;3.541259;
28/09/2021;11:23:53;3.540123;
28/09/2021;11:23:55;3.536395;
28/09/2021;11:23:56;3.540415;
28/09/2021;11:23:57;3.541094;
28/09/2021;11:23:59;3.539242;
28/09/2021;11:24:00;3.539435;
28/09/2021;11:24:01;3.540884;
28/09/2021;11:24:03;3.545135;
28/09/2021;11:24:04;3.542409;
28/09/2021;11:24:05;3.54537;
28/09/2021;11:24:07;3.543304;
28/09/2021;11:24:08;3.543909;
28/09/2021;11:24:10;3.544943;
28/09/2021;11:24:11;3.540328;
28/09/2021;11:24:12;3.542708;
28/09/2021;11:24:14;3.546346;
28/09/2021;11:24:15;3.541946;
28/09/2021;11:24:16;3.539656;
28/09/2021;11:24:18;3.540954;
28/09/2021;11:24:19;3.539391;
28/09/2021;11:24:20;3.539295;
28/09/2021;11:24:22;3.54088;
28/09/2021;11:24:23;3.541083;
28/09/2021;11:24:24;3.540094;
28/09/2021;11:24:26;3.537235;
28/09/2021;11:24:27;3.538135;
28/09/2021;11:24:29;3.537331;
28/09/2021;11:24:30;3.539699;
28/09/2021;11:24:31;3.540101;
28/09/2021;11:24:33;3.538998;
28/09/2021;11:24:34;3.538696;
28/09/2021;11:24:35;3.541436;
28/09/2021;11:24:37;3.539653;
28/09/2021;11:24:38;3.541883;
28/09/2021;11:24:40;3.542857;
28/09/2021;11:24:41;3.542761;
28/09/2021;11:24:42;3.542546;
28/09/2021;11:24:44;3.538302;
28/09/2021;11:24:45;3.540652;
28/09/2021;11:24:46;3.544802;
28/09/2021;11:24:48;3.547107;
28/09/2021;11:24:49;3.542749;
28/09/2021;11:24:50;3.543041;
28/09/2021;11:24:52;3.54629;
28/09/2021;11:24:53;3.544454;
28/09/2021;11:24:54;3.542074;
28/09/2021;11:24:56;3.541289;
28/09/2021;11:24:57;3.54265;
28/09/2021;11:24:58;3.54505;
28/09/2021;11:25:00;3.542445;
28/09/2021;11:25:01;3.540411;
28/09/2021;11:25:03;3.541118;
28/09/2021;11:25:04;3.543531;
28/09/2021;11:25:05;3.543966;
28/09/2021;11:25:07;3.545987;
28/09/2021;11:25:08;3.54393;
28/09/2021;11:25:09;3.548773;
28/09/2021;11:25:11;3.545959;
28/09/2021;11:25:12;3.550303;
28/09/2021;11:25:14;3.547352;
28/09/2021;11:25:15;3.549125;
28/09/2021;11:25:16;3.549545;
28/09/2021;11:25:18;3.55233;
28/09/2021;11:25:19;3.551117;
28/09/2021;11:25:20;3.551921;
28/09/2021;11:25:22;3.548598;
28/09/2021;11:25:23;3.552635;
28/09/2021;11:25:24;3.551614;
28/09/2021;11:25:26;3.553844;
28/09/2021;11:25:27;3.555443;
28/09/2021;11:25:28;3.556772;
28/09/2021;11:25:30;3.558177;
28/09/2021;11:25:31;3.558162;
28/09/2021;11:25:32;3.56068;
28/09/2021;11:25:34;3.558853;
28/09/2021;11:25:35;3.553299;
28/09/2021;11:25:36;3.552648;
28/09/2021;11:25:38;3.556457;
28/09/2021;11:25:39;3.553603;
28/09/2021;11:25:41;3.553886;
28/09/2021;11:25:42;3.551358;
28/09/2021;11:25:43;3.551709;
28/09/2021;11:25:45;3.552166;
28/09/2021;11:25:46;3.546357;
28/09/2021;11:25:47;3.552897;
28/09/2021;11:25:49;3.554507;
